custid,region,townsize,gender,age,agecat,birthmonth,bday,byear,ed,edcat,jobcat,union,employ,income,empcat,retire,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03,bmnth
0771-BLPWLO-QSL,3,2,0,33,3,September,18,55,19,4,3,0,6,75,3,0,4.31748811353631,4,5,1.41,0.343589704390077,2.34,0.85015092936961,0,5,0,-1,-1,1,2,2,0,0,0,0,0,0,1,3,6,2,2,1,0,41,3,1,1,3,2,31,0,0,1,0,0,0,0,0,0,0,9,5,1,0,1,4,3,2,0,1,1,3,1,3,0,1,1,12,1136.35,0,0,0,3,1,1,1.7,0.53062825106217,1.7,0.53062825106217,1,18,2.89037175789616,18,2.89037175789616,1,43.05,3.76236223087374,43.05,3.76236223087374,0,0,#NULL!,0,#NULL!,1,42.85,3.75770564504379,42.85,3.75770564504379,1,1,1,3,1,1,1,1,1,1,15,1,1,1,1,1,1,1,1,0,0,0,0,9
8353-KMZTWC-UIP,5,3,0,78,6,September,14,44,17,4,2,0,5,13,2,1,2.56494935746154,1,14.7,1.100736,0.0959790469718901,0.810264,-0.210395158492043,0,1,1,15,3,2,0,0,0,0,0,0,0,0,1,4,38,5,5,0,1,6.5,1,0,0,1,1,39,1,0,0,0,1,0,0,1,0,0,9,6,1,1,1,3,4,3,0,36,5,2,2,4,0,25,5,11,334.14,2,53.03,0,2,68,0,31.15,3.43881424523346,2062.75,7.63179532298445,0,0,#NULL!,0,#NULL!,1,34.75,3.5481795720108,2206.9,7.69934409485411,1,42,3.73766961828337,2770,7.92660259918138,0,0,#NULL!,0,#NULL!,1,0,0,1,0,0,0,0,1,1,22,1,1,1,0,1,1,1,0,1,0,0,0,9
4482-FBKRCK-OWT,4,4,0,61,5,June,14,46,18,4,6,0,18,82,5,1,4.40671924726425,4,14.4,1.1808,0.166192174864071,10.6272,2.36341675220029,0,5,1,23,5,2,0,0,0,0,0,0,0,0,1,1,20,4,1,0,0,39.3,2,0,1,1,1,26,1,1,0,0,0,0,0,0,0,0,9,3,1,0,0,1,1,2,0,29,5,4,1,1,0,27,5,8,116.33,3,44.71,0,3,62,1,22.25,3.10234200861225,1405.3,7.2480060821067,1,26.5,3.27714473299218,1560.35,7.35266543405323,1,50.1,3.91402100809082,2932.75,7.98369582838583,1,11.75,2.46385324059017,660,6.49223983502047,0,0,#NULL!,0,#NULL!,1,1,1,2,0,1,0,0,1,1,21,1,1,1,0,1,1,1,0,1,0,0,1,6
3495-VLHEGU-FUI,5,5,1,22,2,March,21,55,15,3,6,0,1,30,1,0,3.40119738166216,2,12.4,0.3162,-1.15138035420677,3.4038,1.22489245457844,0,1,1,15,3,5,1,0,0,0,0,1,0,0,0,2,1,1,2,1,0,15.5,1,0,0,1,1,32,1,0,1,0,1,0,0,0,0,0,9,4,0,0,1,3,4,1,0,4,2,4,4,3,0,4,2,17,308.16,3,48.97,1,3,23,0,5.15,1.63899671467564,122.05,4.80443079683897,0,0,#NULL!,0,#NULL!,1,31.65,3.45473814859019,691.05,6.53821218005004,1,10,2.30258509299405,225,5.41610040220442,0,0,#NULL!,0,#NULL!,1,0,0,1,0,0,0,0,1,1,16,1,1,1,0,1,1,1,0,1,0,0,0,3
5641-RWPHPT-ZJX,5,4,1,21,2,March,16,52,16,3,6,1,0,16,1,0,2.77258872223978,1,12.3,0.753744,-0.282702491171429,1.214256,0.194131543553312,1,1,0,-1,-1,3,1,0,1,0,0,0,0,0,1,1,1,1,3,1,0,7.6,1,1,0,1,1,34,1,0,0,1,1,0,1,0,0,1,9,3,1,0,0,3,3,3,0,3,2,2,2,4,0,4,2,12,235.11,1,15.75,1,1,4,1,2.85,1.04731899428056,17.65,2.87073578337931,1,17.75,2.87638551592142,70,4.24849524204936,1,40.5,3.70130197411249,85.95,4.45376573182886,1,17.75,2.87638551592142,35,3.55534806148941,1,27.7,3.32143241319329,99.3,4.59814557105113,0,1,1,2,1,1,1,1,1,1,18,0,0,1,0,1,1,1,1,0,0,0,0,3
2113-LRPWIU-32N,1,1,1,29,3,September,14,56,15,3,1,0,2,86,2,0,4.45434729625351,4,15.1,6.570916,1.88265324439162,6.415084,1.85865209229208,1,2,1,18,4,2,4,1,1,2,0,0,0,0,1,3,6,2,1,1,1,40.4,3,0,1,3,2,23,1,0,1,0,0,0,0,0,0,1,9,3,1,1,1,3,4,2,0,11,4,4,2,1,0,11,4,9,399.71,3,97.87,1,1,43,0,8.45,2.13416644136908,347.35,5.85033291713889,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,5,1.6094379124341,195,5.27299955856375,0,0,#NULL!,0,#NULL!,1,0,0,3,0,0,0,0,0,1,18,1,1,1,0,1,1,0,0,0,0,0,0,9
9466-MLGDEN-Z8B,3,5,1,18,2,May,16,47,13,2,2,0,0,18,1,0,2.89037175789616,1,11.4,0.309852,-1.17166051485869,1.742148,0.555118834637733,0,1,0,-1,-1,1,0,0,0,0,0,0,0,0,1,3,0,1,2,1,0,10.2,1,0,0,4,3,27,1,1,1,1,0,0,0,0,0,0,9,4,1,0,0,1,1,4,0,0,1,3,1,3,0,0,1,9,323.25,7,106.93,0,1,6,0,5.35,1.67709656090791,30.65,3.42263266238222,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,1,0,1,15,1,1,1,0,0,0,0,0,0,0,0,0,5
0459-QZFBYH-LUV,2,4,1,28,3,December,16,47,13,2,5,0,6,31,3,0,3.43398720448515,2,4.4,0.712008,-0.339666131678228,0.651992,-0.427722987069411,0,4,1,14,2,3,0,0,0,0,0,0,0,0,1,1,4,2,1,1,1,15.8,1,0,0,3,2,36,0,0,1,0,0,0,0,1,0,1,9,4,0,0,0,2,3,2,1,8,3,1,1,2,0,6,3,3,62.03,8,160.71,0,3,12,0,6.85,1.92424865227413,91.95,4.52124495105033,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,13,2.56494935746154,150,5.01063529409626,0,0,#NULL!,0,#NULL!,0,0,0,0,0,1,1,1,0,1,18,1,0,1,0,1,1,1,0,0,0,0,0,12
4462-PLGORR-PN6,3,5,0,28,3,June,12,58,10,1,6,0,9,22,3,0,3.09104245335832,1,8.3,0.257466,-1.35686760643119,1.568534,0.450141425174895,0,2,0,-1,-1,1,10,2,0,3,0,0,0,5,1,4,6,2,3,1,1,13.9,1,0,0,8,4,29,1,0,0,0,0,0,0,1,0,0,9,7,1,0,1,1,2,3,1,10,3,2,1,2,0,10,3,8,258.75,4,131.88,1,1,36,0,8.5,2.14006616349627,277.05,5.62419799531336,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,6.5,1.87180217690159,220,5.39362754635236,0,0,#NULL!,0,#NULL!,1,0,0,0,0,0,0,0,0,1,16,1,1,1,0,0,0,1,0,0,0,0,0,6
4889-PHSVCV-WUX,3,2,1,76,6,April,19,47,12,2,5,0,15,11,4,1,2.39789527279837,1,16.1,0.598598,-0.513165024698422,1.172402,0.159054635755568,0,3,1,18,4,2,0,0,0,0,0,0,0,0,0,2,42,5,1,0,1,8.2,1,0,1,4,3,21,0,0,0,1,0,0,0,1,0,0,2,4,0,0,0,3,4,2,0,24,5,2,3,2,0,19,5,8,223.53,4,86.06,0,3,57,0,23.65,3.16336311493794,1358,7.21376830811864,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,15.75,2.75684036527164,985,6.89264164117209,0,0,#NULL!,0,#NULL!,1,0,0,0,0,0,1,0,0,1,15,0,1,1,0,0,0,0,0,1,0,0,0,4
8912-KKLHJN-FLS,4,2,0,72,6,May,18,48,10,1,4,0,32,23,5,1,3.13549421592915,1,5.3,0.203573,-1.59173061606625,1.015427,0.01530921368384,0,4,1,8,1,2,10,0,2,2,0,0,0,6,0,1,36,5,2,0,0,12.3,1,0,0,5,3,23,1,0,1,0,1,0,0,0,0,1,9,3,0,1,0,2,1,1,0,40,5,5,3,2,1,30,5,11,333.02,8,213.61,0,2,72,0,50.75,3.9269116179219,3472.65,8.15267327023983,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,33.25,3.50405476710186,2425,7.79358680337158,0,0,#NULL!,0,#NULL!,1,0,0,0,0,0,0,0,0,1,18,1,1,1,0,0,0,0,0,1,0,1,0,5
6907-UNTAVY-RH8,5,2,0,52,5,September,15,44,20,5,2,0,7,261,3,0,5.56452040732269,5,6.6,7.889508,2.06553377549903,9.336492,2.23393059282449,1,3,0,-1,-1,1,5,0,0,0,0,0,0,5,1,1,21,4,1,1,1,98.5,3,1,0,8,4,17,1,0,1,1,0,0,0,1,0,0,9,2,0,0,0,1,2,2,0,35,5,4,2,3,0,26,5,13,1084.62,5,535.28,0,3,67,0,19.4,2.96527306606928,1360.15,7.2153502667658,1,51.5,3.94158180766969,3471.8,8.15242847043445,1,79.5,4.37575702166029,5138.9,8.54459432776418,1,13,2.56494935746154,835,6.72743172485086,1,96.25,4.56694897316789,6168.85,8.72726771379002,1,1,1,4,1,1,1,1,1,1,20,1,1,1,1,1,1,1,1,1,0,0,1,9
1884-FTIEPD-RJH,3,4,0,73,6,March,18,47,16,3,1,0,27,53,5,0,3.97029191355212,3,3.3,0.55968,-0.5803900871519,1.18932,0.17338171522448,0,5,1,17,4,2,3,1,0,0,0,0,0,2,1,1,14,3,4,1,0,28.4,2,1,1,1,1,21,1,0,0,0,1,0,0,0,0,0,9,4,0,0,1,1,2,2,0,26,5,3,4,4,0,22,5,8,270.32,7,162.88,0,2,59,0,13.3,2.58776403522771,768.65,6.64463572935861,1,45.75,3.82319179172153,2887.8,7.96825024553712,1,47.4,3.85862222870103,2591.3,7.85991495927054,1,16.75,2.81839825827108,1025,6.93244789157251,1,30.3,3.41114771251532,1804.75,7.49817735701927,1,1,0,1,1,1,1,1,0,1,20,1,1,1,1,1,1,1,0,0,0,0,0,3
9856-GTSPWN-TCM,3,2,0,68,6,January,9,46,12,2,6,1,35,18,5,1,2.89037175789616,1,2.9,0.081432,-2.5079869628321,0.440568,-0.819690475485678,0,1,1,8,1,2,0,0,0,0,0,0,0,0,0,2,23,4,3,1,1,8.5,1,1,0,1,1,20,1,0,0,1,0,0,0,0,0,0,1,2,1,1,0,2,1,1,0,39,5,3,4,3,0,28,5,7,79.14,4,70.87,1,3,70,0,41.45,3.7244878815813,2877.2,7.9645728779932,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,90.75,4.50810847314496,6205,8.73311069763871,0,0,#NULL!,0,#NULL!,1,0,0,0,0,0,0,0,0,1,22,1,1,1,0,0,0,0,0,1,0,0,1,1
9844-XTDOZB-DSM,4,3,0,58,5,February,13,46,18,4,1,0,10,360,3,0,5.88610403145016,5,8.8,9.85248,2.28772320014332,21.82752,3.08317155897775,0,2,1,18,4,2,12,1,1,0,0,0,0,10,1,1,21,4,4,1,1,90.7,3,0,1,1,1,29,1,0,0,0,0,0,0,0,0,0,9,5,1,0,1,4,2,3,0,22,5,2,3,4,0,17,5,6,233.27,4,127.7,0,2,40,0,12.45,2.52172062291072,512.1,6.23851991846851,1,35,3.55534806148941,1437.25,7.2704868445034,1,45.9,3.8264651170665,1852.05,7.52404841268186,1,15.5,2.7408400239252,690,6.53669159759131,1,50.6,3.92395157629342,1851.05,7.52350832463438,0,1,1,1,1,1,1,1,0,1,15,1,1,1,0,1,1,1,1,1,0,1,0,2
7036-OZLXUR-XS6,1,2,0,20,2,June,12,47,14,2,3,0,0,21,1,0,3.04452243772342,1,2.7,0.252882,-1.37483230221646,0.314118,-1.15798656748924,1,1,1,14,2,5,1,1,0,0,0,0,0,0,1,3,1,1,1,1,0,8.5,1,0,1,3,2,24,0,0,1,0,1,1,1,0,0,0,9,4,0,0,0,5,4,4,1,2,2,4,2,4,0,2,2,8,296.41,7,198.01,1,1,30,0,9.75,2.27726728500976,253.9,5.53694048871063,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,8.5,2.14006616349627,290,5.66988092298052,1,30.6,3.42100000895834,901.05,6.80356074996428,0,1,1,2,1,1,1,1,1,1,8,1,1,1,0,1,1,1,0,0,0,1,1,6
4870-TCJPAC-DKF,1,1,1,28,3,January,14,42,14,2,4,0,6,29,3,0,3.36729582998647,2,0.4,0.034916,-3.35481010210903,0.081084,-2.5122696246241,0,4,0,-1,-1,2,5,0,2,0,0,0,0,3,0,2,6,2,4,1,1,19.9,1,1,0,1,1,16,1,0,0,0,1,0,0,0,0,0,9,6,0,0,1,2,4,2,0,10,3,4,3,3,1,10,3,9,252.41,3,94.85,1,1,59,0,14.85,2.69799986524871,938.45,6.84422957810226,0,0,#NULL!,0,#NULL!,1,37.35,3.62033291157883,2122,7.66011431917393,1,25.75,3.24843462710974,1495,7.30988148582479,0,0,#NULL!,0,#NULL!,1,1,0,2,0,1,1,0,1,1,22,1,1,1,0,1,1,1,0,1,0,1,0,1
3348-VWOBBR-QDR,3,1,1,18,2,August,15,40,13,2,1,0,0,20,1,0,2.99573227355399,1,26.2,2.2008,0.788820930628228,3.0392,1.11159432289128,1,1,0,-1,-1,1,1,1,0,0,0,0,0,0,1,3,0,1,1,1,0,10.4,1,1,0,5,3,21,0,0,0,0,1,0,0,1,0,0,9,3,0,0,0,3,4,2,0,0,1,1,4,3,0,0,1,4,113.96,6,126.55,1,1,2,1,5.25,1.65822807660353,10.55,2.35612585992208,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,0,0,1,20,1,1,1,0,0,0,0,0,0,0,0,0,8
7635-ZQYRQN-MJV,1,2,0,41,4,October,16,46,13,2,2,0,6,73,3,0,4.29045944114839,3,11.9,3.283686,1.18896657191523,5.403314,1.68701246903483,1,4,1,18,4,6,4,0,1,3,0,0,0,0,1,1,8,3,2,1,1,45.6,3,1,0,1,1,16,1,0,0,1,0,0,0,0,0,1,9,3,1,0,1,2,2,3,0,16,5,3,2,3,1,9,3,8,170.12,4,106.05,0,3,41,0,5.85,1.76644166124377,259.75,5.55971962997934,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,0,0,1,13,1,1,1,0,0,0,0,0,0,0,0,0,10
9024-AGZOPZ-2UQ,1,2,0,30,3,September,17,48,19,4,2,0,1,42,1,0,3.73766961828337,2,7,0.6174,-0.482238166914078,2.3226,0.842687247829521,0,2,0,-1,-1,1,1,0,1,0,0,0,0,0,1,1,9,3,1,1,0,19.7,1,0,1,5,3,26,0,0,0,0,1,0,0,0,0,0,9,6,1,0,0,5,2,4,0,4,2,4,3,3,1,5,2,8,291.95,5,118.77,1,3,30,1,9.05,2.20276475771183,271.45,5.60377796035146,0,0,#NULL!,0,#NULL!,1,51,3.93182563272433,1424.2,7.26136553154803,1,17.5,2.86220088092947,495,6.20455776256869,1,39.2,3.66867674679642,1085.75,6.99002627141493,1,1,0,4,1,1,1,1,1,1,18,1,1,1,1,1,1,1,1,0,0,0,0,9
0151-FFFOZW-1S7,5,5,1,23,2,January,13,55,17,4,2,0,0,34,1,0,3.52636052461616,2,6.8,1.114384,0.108301785878595,1.197616,0.180332914087477,1,1,1,16,3,3,0,0,0,0,0,0,0,0,1,3,3,2,6,1,0,15.9,1,1,0,1,1,30,1,0,0,1,1,0,1,1,1,0,9,1,1,0,1,2,3,4,0,1,1,4,4,4,1,1,1,13,478.97,4,114.19,1,1,1,1,2.05,0.717839793150317,2.05,0.717839793150317,1,17.25,2.84781214347737,17.25,2.84781214347737,1,37,3.61091791264422,37,3.61091791264422,1,18.25,2.9041650800285,18.25,2.9041650800285,1,33.6,3.51452606696916,33.6,3.51452606696916,1,1,1,3,1,1,1,1,0,1,14,1,1,1,1,1,1,1,1,0,0,0,0,1
0022-QFOJNN-XSH,3,4,0,39,4,February,15,53,13,2,2,0,4,42,2,0,3.73766961828337,2,3.5,0.60123,-0.50877772214869,0.86877,-0.140676860785394,0,1,1,14,2,3,10,3,0,0,0,0,0,7,1,1,15,3,1,1,0,22.9,2,1,0,5,3,31,0,0,0,0,1,0,0,0,0,0,9,3,0,0,0,3,2,2,1,2,2,4,3,4,0,2,2,10,247.17,5,103.34,0,3,3,1,4.2,1.43508452528932,14.05,2.64262239577975,1,23.75,3.16758253048065,63.6,4.15261347034608,1,32.1,3.46885603013597,63.55,4.15182699763546,1,8.25,2.11021320034659,5,1.6094379124341,1,22,3.09104245335832,31.9,3.4626060097908,0,1,1,4,1,1,1,1,0,1,24,1,1,0,0,1,0,0,0,0,0,0,0,2
2424-WFRFRA-UCI,3,3,0,30,3,June,20,58,18,4,1,0,1,74,1,0,4.30406509320417,3,14.5,5.365,1.67989637608266,5.365,1.67989637608266,1,1,1,15,3,6,1,0,0,0,0,1,0,0,1,4,9,3,1,1,1,34.9,2,1,1,3,2,35,0,0,1,0,1,0,0,1,0,1,9,6,0,0,1,2,4,2,0,12,4,4,2,2,0,12,4,8,302.07,5,215.29,1,1,47,0,20.45,3.01798288248881,848.4,6.74335222269053,0,0,#NULL!,0,#NULL!,1,23.5,3.15700042115011,1151.9,7.04916803193246,1,5.75,1.74919985480926,250,5.52146091786225,0,0,#NULL!,0,#NULL!,1,0,0,1,0,0,0,0,0,1,17,1,1,1,0,1,1,1,0,1,0,0,1,6
0172-EUUJNB-E99,2,1,0,70,6,August,15,54,12,2,2,0,7,12,3,1,2.484906649788,1,12.4,1.10112,0.0963278436269784,0.38688,-0.949640711555709,0,3,1,13,2,2,0,0,0,0,0,0,0,0,1,1,48,5,3,1,1,5.2,1,0,1,1,1,20,1,0,0,1,0,0,0,1,0,1,2,5,0,0,1,3,2,3,0,33,5,1,4,4,0,28,5,14,189.42,3,48.84,0,2,69,0,16.95,2.83026783382646,1167.7,7.06279128108167,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,37.75,3.63098547569503,2505,7.82604401351897,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,0,1,1,17,1,1,1,0,0,0,0,0,0,0,0,0,8
2397-DFGQLN-VTH,2,1,0,51,5,January,16,42,11,1,6,0,15,60,4,0,4.0943445622221,3,5.5,0.9009,-0.104361015324743,2.3991,0.875093667023817,0,1,1,10,1,4,7,0,0,0,0,0,0,7,1,1,18,4,3,1,1,21.1,2,0,0,1,1,20,1,1,0,1,0,0,1,0,0,0,9,2,0,0,1,4,3,1,0,28,5,3,1,2,1,26,5,18,856.85,2,108.33,1,3,62,0,17.45,2.85933964864844,1143.85,7.04215504446179,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,1,29.75,3.39282913199164,1810,7.50108212425987,0,0,#NULL!,0,#NULL!,1,0,0,0,0,0,0,0,0,1,16,1,1,1,0,0,0,1,0,0,0,0,0,1
2659-TMGOHV-MS3,2,3,0,37,4,August,14,51,11,1,6,1,16,89,5,0,4.48863636973214,4,17.4,4.41351,1.48467029125105,11.07249,2.4044636536764,0,3,1,13,2,5,0,0,0,0,0,0,0,0,1,1,14,3,3,1,1,41.2,3,1,0,1,1,14,1,0,0,1,1,0,0,0,0,0,9,4,0,0,0,4,4,3,0,19,5,3,4,2,0,19,5,8,197.78,5,110.57,0,3,66,1,37.2,3.6163087612791,2504.55,7.82586435666308,1,39.75,3.68260984110034,2525.45,7.83417454365233,0,0,#NULL!,0,#NULL!,1,18.5,2.91777073208428,1125,7.02553831463852,0,0,#NULL!,0,#NULL!,1,0,1,1,1,1,1,1,1,1,24,1,1,1,1,1,0,1,0,1,0,0,0,8
9723-TCTGWO-TZ0,3,5,1,29,3,May,16,53,13,2,2,0,2,29,2,0,3.36729582998647,2,10.8,2.251908,0.811777856867466,0.880092,-0.127728831519834,1,1,1,13,2,3,0,0,0,0,0,0,0,0,0,1,7,2,1,1,0,15.1,1,0,1,8,4,30,0,0,0,0,0,0,1,1,0,0,9,4,0,0,1,3,2,4,0,7,3,2,4,2,0,4,2,7,157.96,8,190.86,1,1,13,0,9.75,2.27726728500976,138,4.92725368515721,1,16.75,2.81839825827108,222.7,5.40582557426332,0,0,#NULL!,0,#NULL!,1,11.25,2.42036812865043,130,4.86753445045558,0,0,#NULL!,0,#NULL!,0,0,0,0,1,0,1,1,0,1,12,0,1,1,0,0,0,0,0,0,0,0,0,5
6533-EOSNEV-48X,5,3,0,42,4,July,16,59,17,4,2,0,4,29,2,0,3.36729582998647,2,11.7,1.591317,0.464561975266235,1.801683,0.588721228061895,1,3,1,14,2,6,3,3,0,0,0,0,0,0,1,1,6,2,1,1,0,12.1,1,0,1,10,5,29,0,0,0,1,1,0,0,1,0,1,9,3,0,0,1,1,1,1,0,3,2,2,3,4,0,3,2,9,345.87,9,330.51,1,1,7,1,3.65,1.2947271675944,32.05,3.46729718336668,0,0,#NULL!,0,#NULL!,1,33.9,3.5234150143864,201.35,5.30504468729746,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,1,3,1,0,0,1,1,1,20,1,1,1,0,1,1,1,0,0,1,0,1,7
5017-FIGTNG-G1E,4,4,0,31,3,October,15,51,20,5,3,0,3,32,2,0,3.46573590279973,2,7.8,0.633984,-0.455731561456419,1.862016,0.621659771728805,0,2,0,-1,-1,1,11,1,1,0,0,0,0,9,0,2,8,3,1,1,0,15.8,1,1,1,3,2,25,0,0,1,1,1,0,0,1,0,0,9,4,0,0,0,1,3,4,0,13,4,4,2,1,0,9,3,11,543.97,3,89.88,0,1,35,0,8,2.07944154167984,284.15,5.64950226774313,0,0,#NULL!,0,#NULL!,1,18.8,2.9338568698359,656.75,6.48730342856565,1,15.75,2.75684036527164,490,6.19440539110467,0,0,#NULL!,0,#NULL!,1,0,0,3,0,0,0,0,1,1,27,1,1,1,0,1,1,1,0,0,0,0,0,10
3784-JTJIKX-D8Y,4,4,0,55,5,November,14,50,13,2,6,0,16,103,5,0,4.63472898822964,4,6.6,0.774972,-0.254928379313717,6.023028,1.79559012289687,0,5,0,-1,-1,1,7,0,0,0,0,0,0,7,0,2,9,3,3,1,1,56.6,3,1,0,1,1,22,1,0,0,1,0,0,0,0,0,0,9,5,0,1,0,2,2,3,0,3,2,1,4,3,0,2,2,9,458.3,3,93.81,1,2,4,0,4.95,1.5993875765806,24.85,3.21285775254264,0,0,#NULL!,0,#NULL!,1,35,3.55534806148941,108.05,4.6825940829529,1,15,2.70805020110221,40,3.68887945411394,1,24.15,3.18428438009858,73.15,4.29251212746613,0,0,1,1,1,1,1,1,1,1,23,1,1,1,1,1,0,1,0,0,0,0,0,11
5041-GGZKPZ-G0U,2,1,0,23,2,May,15,51,14,2,1,1,1,39,1,0,3.66356164612965,2,22.7,1.080066,0.0770221503800315,7.772934,2.05064769928189,1,2,1,18,4,4,3,0,0,0,0,0,0,3,1,3,4,2,3,1,1,24.6,2,0,1,1,1,18,1,0,1,0,0,0,0,0,0,0,9,3,1,0,1,1,2,4,1,5,2,4,4,4,0,4,2,10,463.59,6,338.04,1,3,14,1,4.6,1.52605630349505,53.45,3.97874663747105,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,#NULL!,0,#NULL!,0,0,0,0,0,0,0,0,1,1,24,1,1,1,0,0,0,1,0,0,0,0,0,5
0191-AWCKTC-J5K,4,3,0,49,4,June,15,45,11,1,6,0,17,150,5,0,5.01063529409626,5,0,0,#NULL!,0,#NULL!,0,3,1,9,1,2,0,0,0,0,0,0,0,0,1,1,23,4,3,1,1,84.1,3,0,0,1,1,28,1,0,1,0,0,1,0,0,0,0,9,6,1,0,1,1,1,2,0,22,5,4,4,1,0,24,5,10,554.45,4,468.04,0,2,63,0,28.9,3.36384159511839,1805.55,7.49862053349385,1,45.25,3.81220267014594,2876.25,7.96424264134958,1,33.45,3.51005178657424,2052.7,7.62691127872313,1,10,2.30258509299405,600,6.39692965521615,0,0,#NULL!,0,#NULL!,1,0,0,0,0,1,0,1,0,1,20,1,1,1,0,0,1,1,1,0,0,0,0,6
2921-CWVHPN-WUQ,4,3,0,21,2,May,17,42,8,1,4,0,2,18,2,0,2.89037175789616,1,26.5,0.93969,-0.0622052453438987,3.83031,1.34294573986487,1,1,0,-1,-1,3,2,0,1,1,0,0,0,0,0,2,1,1,3,1,0,8.7,1,0,1,1,1,23,1,0,0,0,1,0,0,1,0,0,9,3,1,0,0,5,2,4,0,3,2,2,3,2,0,3,2,12,185.2,3,54.26,1,1,7,1,3.55,1.26694760348732,18.5,2.91777073208428,1,16,2.77258872223978,127.2,4.84576065090602,0,0,#NULL!,0,#NULL!,1,33.25,3.50405476710186,195,5.27299955856375,0,0,#NULL!,0,#NULL!,0,0,1,0,1,1,1,1,1,1,23,1,1,1,0,1,0,1,0,0,0,0,0,5
6722-XLYUTK-TM4,5,5,0,19,2,April,12,54,11,1,1,0,1,19,1,0,2.94443897916644,1,1.8,0.079002,-2.53828211037988,0.262998,-1.33560885139603,1,2,1,11,1,4,7,0,0,0,0,0,0,7,0,2,0,1,2,0,1,10,1,1,0,1,1,37,1,0,1,0,0,0,0,1,0,1,9,1,1,1,1,3,1,1,0,1,1,4,2,3,1,1,1,11,241.52,9,246.5,1,1,13,0,10.7,2.37024374146786,141.65,4.95335922627653,1,30.25,3.40949618447685,458.4,6.12774216540053,0,0,#NULL!,0,#NULL!,1,42,3.73766961828337,545,6.30078579466324,0,0,#NULL!,0,#NULL!,0,0,0,0,1,0,1,1,0,1,16,0,1,1,0,0,0,0,0,0,0,0,0,4
2636-MRPJKV-P08,4,5,0,51,5,September,16,55,17,4,2,0,5,66,2,0,4.18965474202643,3,1.1,0.091476,-2.391678636188,0.634524,-0.454880167483943,0,2,0,-1,-1,4,1,1,0,0,0,0,0,0,1,4,23,4,2,1,0,43.6,3,1,0,1,1,28,1,1,0,1,0,1,0,0,1,0,1,2,1,1,1,4,3,3,0,6,3,3,4,2,0,5,2,14,236.46,3,37.97,1,1,7,0,3.8,1.33500106673234,25.25,3.22882615572137,1,22,3.09104245335832,176.45,5.17303755012128,1,31.35,3.44521426707893,179.5,5.19017520792833,0,0,#NULL!,0,#NULL!,1,24.85,3.21285775254264,162.1,5.08821342874163,1,0,1,0,1,1,1,1,0,1,24,1,1,1,0,0,1,0,0,0,0,0,0,9
